ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-05-10,8.50357202541879,-1.5008069149960723,16.692821064127926,8.50357202541879,8.50357202541879,-0.8518258533585091,-0.8518258533585091,-0.8518258533585091,-0.06976821796327928,-0.06976821796327928,-0.06976821796327928,-0.78205763539523,-0.78205763539523,-0.78205763539523,0.0,0.0,0.0,7.651746172060282
2010-05-11,8.517151810614598,-1.1238731960277772,16.43081361088667,8.517151810614598,8.517151810614598,-1.0188459771121867,-1.0188459771121867,-1.0188459771121867,-0.16578344534329215,-0.16578344534329215,-0.16578344534329215,-0.8530625317688946,-0.8530625317688946,-0.8530625317688946,0.0,0.0,0.0,7.498305833502411
2010-05-12,8.530731595810405,-1.0401317310044766,16.5096705423363,8.530731595810405,8.530731595810405,-1.042733068580956,-1.042733068580956,-1.042733068580956,-0.12538603914589563,-0.12538603914589563,-0.12538603914589563,-0.9173470294350603,-0.9173470294350603,-0.9173470294350603,0.0,0.0,0.0,7.487998527229449
2010-05-13,8.544311381006212,-0.9381889336309369,15.88000152445599,8.544311381006212,8.544311381006212,-1.1374049350513884,-1.1374049350513884,-1.1374049350513884,-0.1632835590874749,-0.1632835590874749,-0.1632835590874749,-0.9741213759639135,-0.9741213759639135,-0.9741213759639135,0.0,0.0,0.0,7.4069064459548235
2010-05-14,8.557891166202019,-1.1563661054419494,15.965606260820582,8.557891166202019,8.557891166202019,-1.2531022908484986,-1.2531022908484986,-1.2531022908484986,-0.23032076409604366,-0.23032076409604366,-0.23032076409604366,-1.0227815267524552,-1.0227815267524552,-1.0227815267524552,0.0,0.0,0.0,7.304788875353521
2010-05-17,8.598630521789442,-1.4732811968301844,16.589664632911607,8.598630521789442,8.598630521789442,-1.1868679324957847,-1.1868679324957847,-1.1868679324957847,-0.06976821796415211,-0.06976821796415211,-0.06976821796415211,-1.1170997145316324,-1.1170997145316324,-1.1170997145316324,0.0,0.0,0.0,7.411762589293657
2010-05-18,8.612210306985249,-1.8091335367310144,15.788067963370557,8.612210306985249,8.612210306985249,-1.2971672225450004,-1.2971672225450004,-1.2971672225450004,-0.16578344534351347,-0.16578344534351347,-0.16578344534351347,-1.1313837772014872,-1.1313837772014872,-1.1313837772014872,0.0,0.0,0.0,7.315043084440249
2010-05-19,8.625790092181056,-0.8378856102604403,15.957992937974472,8.625790092181056,8.625790092181056,-1.2630271377683564,-1.2630271377683564,-1.2630271377683564,-0.12538603914622073,-0.12538603914622073,-0.12538603914622073,-1.1376410986221357,-1.1376410986221357,-1.1376410986221357,0.0,0.0,0.0,7.3627629544127
2010-05-20,8.639369877376865,-1.521305563038017,16.47750061160557,8.639369877376865,8.639369877376865,-1.2997731254299303,-1.2997731254299303,-1.2997731254299303,-0.1632835590875971,-0.1632835590875971,-0.1632835590875971,-1.1364895663423331,-1.1364895663423331,-1.1364895663423331,0.0,0.0,0.0,7.339596751946934
2010-05-21,8.65294966257267,-1.4077172749406397,16.165100420888386,8.65294966257267,8.65294966257267,-1.3590329032587742,-1.3590329032587742,-1.3590329032587742,-0.23032076409661842,-0.23032076409661842,-0.23032076409661842,-1.128712139162156,-1.128712139162156,-1.128712139162156,0.0,0.0,0.0,7.293916759313896
2010-05-24,8.693689018160093,-0.5346949601205598,16.60662451527568,8.693689018160093,8.693689018160093,-1.145130095573519,-1.145130095573519,-1.145130095573519,-0.06976821796409892,-0.06976821796409892,-0.06976821796409892,-1.0753618776094203,-1.0753618776094203,-1.0753618776094203,0.0,0.0,0.0,7.548558922586574
2010-05-25,8.7072688033559,-1.5250420191803133,16.445084997193856,8.7072688033559,8.7072688033559,-1.2170140919333436,-1.2170140919333436,-1.2170140919333436,-0.1657834453433318,-0.1657834453433318,-0.1657834453433318,-1.0512306465900119,-1.0512306465900119,-1.0512306465900119,0.0,0.0,0.0,7.490254711422557
2010-05-26,8.720848588551707,-0.9964940941031858,16.12120874224502,8.720848588551707,8.720848588551707,-1.1512237546182313,-1.1512237546182313,-1.1512237546182313,-0.125386039146014,-0.125386039146014,-0.125386039146014,-1.0258377154722174,-1.0258377154722174,-1.0258377154722174,0.0,0.0,0.0,7.569624833933476
2010-05-27,8.734428373747514,-0.7419486027143861,16.74699483038107,8.734428373747514,8.734428373747514,-1.1635870062635256,-1.1635870062635256,-1.1635870062635256,-0.16328355908740938,-0.16328355908740938,-0.16328355908740938,-1.0003034471761163,-1.0003034471761163,-1.0003034471761163,0.0,0.0,0.0,7.570841367483989
2010-05-28,8.748008158943321,-1.8137945682942702,16.58980146398321,8.748008158943321,8.748008158943321,-1.2060004409677119,-1.2060004409677119,-1.2060004409677119,-0.23032076409618452,-0.23032076409618452,-0.23032076409618452,-0.9756796768715273,-0.9756796768715273,-0.9756796768715273,0.0,0.0,0.0,7.5420077179756095
2010-06-01,8.802327299726551,-1.4385172003743703,16.68767841660498,8.802327299726551,8.802327299726551,-1.0689164899643806,-1.0689164899643806,-1.0689164899643806,-0.16578344534364547,-0.16578344534364547,-0.16578344534364547,-0.9031330446207351,-0.9031330446207351,-0.9031330446207351,0.0,0.0,0.0,7.73341080976217
2010-06-02,8.815907084922358,-0.9541870356169105,16.64565909288262,8.815907084922358,8.815907084922358,-1.0196652623074944,-1.0196652623074944,-1.0196652623074944,-0.1253860391460759,-0.1253860391460759,-0.1253860391460759,-0.8942792231614186,-0.8942792231614186,-0.8942792231614186,0.0,0.0,0.0,7.7962418226148635
2010-06-03,8.829486870118165,-1.339657682103942,15.842924170064997,8.829486870118165,8.829486870118165,-1.0528699812602815,-1.0528699812602815,-1.0528699812602815,-0.16328355908746034,-0.16328355908746034,-0.16328355908746034,-0.8895864221728212,-0.8895864221728212,-0.8895864221728212,0.0,0.0,0.0,7.776616888857884
2010-06-04,8.843066655313974,-0.4398244808578301,16.457067644524756,8.843066655313974,8.843066655313974,-1.1192367630609723,-1.1192367630609723,-1.1192367630609723,-0.23032076409602031,-0.23032076409602031,-0.23032076409602031,-0.888915998964952,-0.888915998964952,-0.888915998964952,0.0,0.0,0.0,7.7238298922530015
2010-06-07,8.883806010901395,-0.5450674328577882,16.79544148834122,8.883806010901395,8.883806010901395,-0.9763736578620257,-0.9763736578620257,-0.9763736578620257,-0.06976821796361725,-0.06976821796361725,-0.06976821796361725,-0.9066054398984086,-0.9066054398984086,-0.9066054398984086,0.0,0.0,0.0,7.907432353039369
2010-06-08,8.897385796097202,-0.9207783447792968,16.373601568591585,8.897385796097202,8.897385796097202,-1.0824555523714399,-1.0824555523714399,-1.0824555523714399,-0.16578344534346373,-0.16578344534346373,-0.16578344534346373,-0.9166721070279761,-0.9166721070279761,-0.9166721070279761,0.0,0.0,0.0,7.814930243725763
2010-06-09,8.91096558129301,-0.788190908255812,16.62511807849233,8.91096558129301,8.91096558129301,-1.0526280948100124,-1.0526280948100124,-1.0526280948100124,-0.12538603914587457,-0.12538603914587457,-0.12538603914587457,-0.9272420556641379,-0.9272420556641379,-0.9272420556641379,0.0,0.0,0.0,7.858337486482997
2010-06-10,8.924545366488816,-0.5606891719609437,16.570092630108004,8.924545366488816,8.924545366488816,-1.1004796110828154,-1.1004796110828154,-1.1004796110828154,-0.1632835590876538,-0.1632835590876538,-0.1632835590876538,-0.9371960519951615,-0.9371960519951615,-0.9371960519951615,0.0,0.0,0.0,7.824065755406001
2010-06-11,8.938125144634586,-0.44389463460651807,16.853325054180154,8.938125144634586,8.938125144634586,-1.175669765201763,-1.175669765201763,-1.175669765201763,-0.23032076409719932,-0.23032076409719932,-0.23032076409719932,-0.9453490011045638,-0.9453490011045638,-0.9453490011045638,0.0,0.0,0.0,7.762455379432824
2010-06-14,8.978864479071895,-0.8530542433105585,16.464073543549695,8.978864479071895,8.978864479071895,-1.0167326418016014,-1.0167326418016014,-1.0167326418016014,-0.06976821796449009,-0.06976821796449009,-0.06976821796449009,-0.9469644238371112,-0.9469644238371112,-0.9469644238371112,0.0,0.0,0.0,7.962131837270293
2010-06-15,8.992444257217665,-0.8960753492737029,16.980271284466212,8.992444257217665,8.992444257217665,-1.1018717741322603,-1.1018717741322603,-1.1018717741322603,-0.1657834453436851,-0.1657834453436851,-0.1657834453436851,-0.9360883287885753,-0.9360883287885753,-0.9360883287885753,0.0,0.0,0.0,7.890572483085404
2010-06-16,9.006024035363435,-0.5306648049781642,17.49405483300536,9.006024035363435,9.006024035363435,-1.0432307795449833,-1.0432307795449833,-1.0432307795449833,-0.1253860391461996,-0.1253860391461996,-0.1253860391461996,-0.9178447403987837,-0.9178447403987837,-0.9178447403987837,0.0,0.0,0.0,7.962793255818451
2010-06-17,9.019603813509203,-1.7400540528738848,16.566939758495682,9.019603813509203,9.019603813509203,-1.0547389659782005,-1.0547389659782005,-1.0547389659782005,-0.16328355908746606,-0.16328355908746606,-0.16328355908746606,-0.8914554068907344,-0.8914554068907344,-0.8914554068907344,0.0,0.0,0.0,7.964864847531002
2010-06-18,9.033183591654973,-1.1141344148269425,16.867507153789912,9.033183591654973,9.033183591654973,-1.0866506312361046,-1.0866506312361046,-1.0866506312361046,-0.23032076409690022,-0.23032076409690022,-0.23032076409690022,-0.8563298671392042,-0.8563298671392042,-0.8563298671392042,0.0,0.0,0.0,7.946532960418868
2010-06-21,9.073922926092282,-0.6927625512795348,17.235408729988798,9.073922926092282,9.073922926092282,-0.7656762290766583,-0.7656762290766583,-0.7656762290766583,-0.0697682179644369,-0.0697682179644369,-0.0697682179644369,-0.6959080111122214,-0.6959080111122214,-0.6959080111122214,0.0,0.0,0.0,8.308246697015623
2010-06-22,9.087502704238052,-0.28825451717997264,16.486927479059695,9.087502704238052,9.087502704238052,-0.7901803827107889,-0.7901803827107889,-0.7901803827107889,-0.16578344534334807,-0.16578344534334807,-0.16578344534334807,-0.6243969373674408,-0.6243969373674408,-0.6243969373674408,0.0,0.0,0.0,8.297322321527263
2010-06-23,9.101082482383822,0.12831227851756072,17.576314709250468,9.101082482383822,9.101082482383822,-0.670018317557571,-0.670018317557571,-0.670018317557571,-0.12538603914599292,-0.12538603914599292,-0.12538603914599292,-0.5446322784115781,-0.5446322784115781,-0.5446322784115781,0.0,0.0,0.0,8.431064164826251
2010-06-24,9.11466226052959,-0.3740000382015438,17.192630497843396,9.11466226052959,9.11466226052959,-0.620711687359101,-0.620711687359101,-0.620711687359101,-0.16328355908751702,-0.16328355908751702,-0.16328355908751702,-0.4574281282715841,-0.4574281282715841,-0.4574281282715841,0.0,0.0,0.0,8.493950573170489
2010-06-25,9.128242038675358,-0.6939692023674783,17.377070956104312,9.128242038675358,9.128242038675358,-0.5941359137636615,-0.5941359137636615,-0.5941359137636615,-0.23032076409660115,-0.23032076409660115,-0.23032076409660115,-0.36381514966706036,-0.36381514966706036,-0.36381514966706036,0.0,0.0,0.0,8.534106124911697
2010-06-28,9.168981373112668,0.4104734926311693,17.57600779215781,9.168981373112668,9.168981373112668,-0.12731583758384146,-0.12731583758384146,-0.12731583758384146,-0.06976821796270706,-0.06976821796270706,-0.06976821796270706,-0.05754761962113441,-0.05754761962113441,-0.05754761962113441,0.0,0.0,0.0,9.041665535528827
2010-06-29,9.182561151258437,0.4813300787854038,17.844927197650534,9.182561151258437,9.182561151258437,-0.11778449698624309,-0.11778449698624309,-0.11778449698624309,-0.16578344534356942,-0.16578344534356942,-0.16578344534356942,0.04799894835732633,0.04799894835732633,0.04799894835732633,0.0,0.0,0.0,9.064776654272194
2010-06-30,9.196140929404207,0.4235814888729426,17.879267449086633,9.196140929404207,9.196140929404207,0.027174932007106436,0.027174932007106436,0.027174932007106436,-0.1253860391460548,-0.1253860391460548,-0.1253860391460548,0.15256097115316125,0.15256097115316125,0.15256097115316125,0.0,0.0,0.0,9.223315861411313
2010-07-01,9.209720707549977,0.8687752001368774,18.301527083874895,9.209720707549977,9.209720707549977,0.09119411960891904,0.09119411960891904,0.09119411960891904,-0.16328355908771053,-0.16328355908771053,-0.16328355908771053,0.2544776786966296,0.2544776786966296,0.2544776786966296,0.0,0.0,0.0,9.300914827158897
2010-07-02,9.223300485695745,0.5179977535102115,18.49581135912563,9.223300485695745,9.223300485695745,0.12180822694323201,0.12180822694323201,0.12180822694323201,-0.23032076409643687,-0.23032076409643687,-0.23032076409643687,0.35212899103966894,0.35212899103966894,0.35212899103966894,0.0,0.0,0.0,9.345108712638977
2010-07-06,9.277619598278823,0.9662606674988072,18.676171827297058,9.277619598278823,9.277619598278823,0.5057653037369628,0.5057653037369628,0.5057653037369628,-0.1657834453433877,-0.1657834453433877,-0.1657834453433877,0.6715487490803507,0.6715487490803507,0.6715487490803507,0.0,0.0,0.0,9.783384902015786
2010-07-07,9.291199376424593,1.03092794443264,18.562471360328743,9.291199376424593,9.291199376424593,0.60261171206643,0.60261171206643,0.60261171206643,-0.12538603914611665,-0.12538603914611665,-0.12538603914611665,0.7279977512125467,0.7279977512125467,0.7279977512125467,0.0,0.0,0.0,9.893811088491024
2010-07-08,9.304779154570364,1.4381792059061076,18.39237498169311,9.304779154570364,9.304779154570364,0.6103529403310982,0.6103529403310982,0.6103529403310982,-0.1632835590878327,-0.1632835590878327,-0.1632835590878327,0.7736364994189309,0.7736364994189309,0.7736364994189309,0.0,0.0,0.0,9.915132094901463
2010-07-09,9.318358932716132,1.0977099417996536,18.401073489749326,9.318358932716132,9.318358932716132,0.5778879370618429,0.5778879370618429,0.5778879370618429,-0.23032076409674207,-0.23032076409674207,-0.23032076409674207,0.808208701158585,0.808208701158585,0.808208701158585,0.0,0.0,0.0,9.896246869777976
2010-07-12,9.35909826715344,1.0143571035853487,19.327976015528357,9.35909826715344,9.35909826715344,0.7775730787378814,0.7775730787378814,0.7775730787378814,-0.06976821796352675,-0.06976821796352675,-0.06976821796352675,0.8473412967014082,0.8473412967014082,0.8473412967014082,0.0,0.0,0.0,10.136671345891322
2010-07-13,9.37267804529921,0.9529423358597097,18.599341777866236,9.37267804529921,9.37267804529921,0.6751278880496747,0.6751278880496747,0.6751278880496747,-0.16578344534360903,-0.16578344534360903,-0.16578344534360903,0.8409113333932837,0.8409113333932837,0.8409113333932837,0.0,0.0,0.0,10.047805933348885
2010-07-14,9.386257823444978,1.4677592284290653,18.802576077317067,9.386257823444978,9.386257823444978,0.701068354218585,0.701068354218585,0.701068354218585,-0.12538603914617316,-0.12538603914617316,-0.12538603914617316,0.8264543933647581,0.8264543933647581,0.8264543933647581,0.0,0.0,0.0,10.087326177663563
2010-07-15,9.399837601590749,1.349674611557967,19.653129410717835,9.399837601590749,9.399837601590749,0.6420776042004761,0.6420776042004761,0.6420776042004761,-0.16328355908726377,-0.16328355908726377,-0.16328355908726377,0.80536116328774,0.80536116328774,0.80536116328774,0.0,0.0,0.0,10.041915205791225
2010-07-16,9.413417379736519,1.3150612817903844,18.85080886581839,9.413417379736519,9.413417379736519,0.5489019841672839,0.5489019841672839,0.5489019841672839,-0.23032076409657778,-0.23032076409657778,-0.23032076409657778,0.7792227482638616,0.7792227482638616,0.7792227482638616,0.0,0.0,0.0,9.962319363903802
2010-07-19,9.454156714173827,1.6188420940876909,19.20013097045364,9.454156714173827,9.454156714173827,0.6188549446036393,0.6188549446036393,0.6188549446036393,-0.06976821796309829,-0.06976821796309829,-0.06976821796309829,0.6886231625667376,0.6886231625667376,0.6886231625667376,0.0,0.0,0.0,10.073011658777466
2010-07-20,9.467736492319597,1.7163468981735739,18.47416879390288,9.467736492319597,9.467736492319597,0.4950197023444421,0.4950197023444421,0.4950197023444421,-0.16578344534327197,-0.16578344534327197,-0.16578344534327197,0.6608031476877141,0.6608031476877141,0.6608031476877141,0.0,0.0,0.0,9.962756194664038
2010-07-21,9.481316270465365,1.3958986509702556,18.337863170757597,9.481316270465365,9.481316270465365,0.5120464397356808,0.5120464397356808,0.5120464397356808,-0.12538603914597182,-0.12538603914597182,-0.12538603914597182,0.6374324788816524,0.6374324788816524,0.6374324788816524,0.0,0.0,0.0,9.993362710201046
2010-07-22,9.494896048611135,1.0291807588145734,19.20479984431217,9.494896048611135,9.494896048611135,0.45710398236609684,0.45710398236609684,0.45710398236609684,-0.16328355908731473,-0.16328355908731473,-0.16328355908731473,0.6203875414534116,0.6203875414534116,0.6203875414534116,0.0,0.0,0.0,9.952000030977231
2010-07-23,9.508475826756905,1.432414707986618,18.638649130501115,9.508475826756905,9.508475826756905,0.3811044205946915,0.3811044205946915,0.3811044205946915,-0.23032076409641358,-0.23032076409641358,-0.23032076409641358,0.6114251846911051,0.6114251846911051,0.6114251846911051,0.0,0.0,0.0,9.889580247351597
2010-07-26,9.549215161194212,1.676691315044479,19.36428724175498,9.549215161194212,9.549215161194212,0.5781391933536522,0.5781391933536522,0.5781391933536522,-0.06976821796350809,-0.06976821796350809,-0.06976821796350809,0.6479074113171603,0.6479074113171603,0.6479074113171603,0.0,0.0,0.0,10.127354354547863
2010-07-27,9.562794939339982,0.5044834629531397,19.253912169596852,9.562794939339982,9.562794939339982,0.5192095481581164,0.5192095481581164,0.5192095481581164,-0.16578344534349337,-0.16578344534349337,-0.16578344534349337,0.6849929935016097,0.6849929935016097,0.6849929935016097,0.0,0.0,0.0,10.082004487498098
2010-07-28,9.576374717485752,0.9690697703745562,19.475141898432092,9.576374717485752,9.576374717485752,0.6103755735121512,0.6103755735121512,0.6103755735121512,-0.1253860391462969,-0.1253860391462969,-0.1253860391462969,0.7357616126584481,0.7357616126584481,0.7357616126584481,0.0,0.0,0.0,10.186750290997903
